time,language,tweets
2021-04-01 19:53:30,en,"@whung @turbovax Vaccine Finder Search Tools
https://t.co/34qNjOG0TE
https://t.co/DRL6N4O4qm
https://t.co/KVSS8n4wHG - Click on the syringe icon with “Find a COVID-19 Vaccine appointment Near You” to sign up for text alerts
Dr B Standby List"
2021-04-01 19:53:29,en,"Look up who is eligible for the COVID vaccine in your state, here: https://t.co/C8Xvv8ldm1

Look up vaccine doses in your county and state, here: https://t.co/01gDgOLYvX

Look up upcoming dates of universal eligibility in your state, here: https://t.co/C8Xvv8ldm1"
2021-04-01 19:53:27,en,"@__ibrolee @Reuters We crave your indulgence to participate in our survey titled ""Acceptability and willingness to take COVID-19 vaccine in Nigeria"" by kindly assisting to fill our online questionnaire. It takes only 5-10 minutes to complete it. Below 👇🏿 is the link.
https://t.co/m0DP4mJ5Xv"
2021-04-01 19:53:22,en,"You could not make  this up even in a nightmare, we are talking MILLIONS  of lives  in a phucking experiment???

Wake the phuck up..

https://t.co/sKnTctMKcF"
2021-04-01 19:53:22,en,"@SergeWinkler1 @OffGuardian0 Just spoke to a woman whose uncle died from the second shot of the experimental Covid-19 vaccine. Because he took a TRIAL, his insurance would not pay for his hospitalization and, his wife will not receive his life insurance because he took part in a TRIAL. Wake up New Mexico!"
2021-04-01 19:53:15,en,Just got my first covid vaccine only cried for 11 minutes
2021-04-01 19:53:15,en,"“Today’s finally the day...”

“You say that every time we play, you’re not breaking 80”

“No not that, I’m getting my Covid vaccine later”"
2021-04-01 19:53:13,en,I got my Covid vaccine appointment scheduled!!! https://t.co/ESpg6e7tBn
2021-04-01 19:53:11,en,"The Administration is announcing a new partnership with dialysis clinics to provide COVID-19 vaccinations to people receiving dialysis and health care personnel in outpatient dialysis clinics.#kidneycare

https://t.co/ljvYh1FfFO"
2021-04-01 19:53:09,en,"USA TODAY: Pfizer COVID-19 vaccine is effective for at least 6 months, study says

https://t.co/ldAuCIArX8"
2021-04-01 19:53:08,en,"@_abdoolr @Reuters We crave your indulgence to participate in our survey titled ""Acceptability and willingness to take COVID-19 vaccine in Nigeria"" by kindly assisting to fill our online questionnaire. It takes only 5-10 minutes to complete it. Below 👇🏿 is the link.
https://t.co/m0DP4mJ5Xv"
2021-04-01 19:53:07,en,Pfizer says its vaccine continues to be effective against COVID-19 up to six months later.  https://t.co/cKtzyEitob
2021-04-01 19:53:06,en,"@gtlem If you want vaccine distribution and pending shipments, it's under Vaccines and Treatments for COVID-19 (vaccine rollout/ distribution of vaccines).

https://t.co/EUyJ9q5cZ8"
2021-04-01 19:53:06,en,"🚨The Oncenter in Syracuse has openings for covid vaccinations for Monday and Tuesday for those 16+🚨

https://t.co/kE6fbKfRzl https://t.co/MBvSU5dWVC"
2021-04-01 19:53:04,en,Moldova to get COVID-19 vaccine from Russia https://t.co/sXKU8yYEhV https://t.co/x8e0c76WbK
2021-04-01 19:53:04,en,I just read someone saying working out will protect you from Covid just as much as the vaccine I will now be taking a social media break 🙃
2021-04-01 19:53:03,en,Tell me what it’s like trying to get a covid vaccine in Chicago without telling me what it’s like: https://t.co/ZdNtEMuc4J
2021-04-01 19:53:03,en,Healthwatch Worcestershire is asking people for their Covid vaccine experiences https://t.co/33zTdx8Yc4
2021-04-01 19:53:02,es,@Kevin_Faulconer @Padres Did you get your H̶e̶p̶a̶t̶i̶t̶i̶s̶ COVID vaccine before you went to the game??
2021-04-01 19:53:00,en,"Pfizer says its COVID-19 vaccine showed 100% efficacy in kids 12 to 15

Subscribe for more: https://t.co/JHEYvnIHlo https://t.co/KQbd0mOSlu"
2021-04-01 19:53:00,en,"Waiting for your turn to get the COVID-19 vaccine? Continue to take steps protect your household, like wearing a mask and getting tested regularly. Same-day appointments for PCR and rapid tests are available on https://t.co/2pJfKJkbMw. https://t.co/toSVWWK9kH"
2021-04-01 19:52:59,en,Man's skin 'peeled off' in rare reaction to Johnson &amp; Johnson COVID vaccine https://t.co/OXfeXzuiyR via @nypost
2021-04-01 19:52:56,en,White House says it knew about contamination of J&amp;J covid vaccine last week.
2021-04-01 19:52:55,en,"@Ayoola50247910 @Reuters We crave your indulgence to participate in our survey titled ""Acceptability and willingness to take COVID-19 vaccine in Nigeria"" by kindly assisting to fill our online questionnaire. It takes only 5-10 minutes to complete it. Below 👇🏿 is the link.
https://t.co/m0DP4mJ5Xv"
2021-04-01 19:52:54,en,"@OffGuardian0 Just spoke to a woman whose uncle died from the second shot of the experimental Covid-19 vaccine. Because he took a TRIAL, his insurance would not pay for his hospitalization and, his wife will not receive his life insurance because he took part in a TRIAL. Wake up New Mexico!"
2021-04-01 19:52:54,en,"@CigarInTheWall @CovidNarrative @AlexBerenson @DKThomp ""zero deaths from vaccine"" is a very specious claim, and why we continue to ask questions.  

The obvious discrepancy in counting COVID deaths and vaccine deaths should be enough to justify skepticism at the least. 

https://t.co/9N00iArCdw"
2021-04-01 19:52:53,en,@retroclick1 @BBCNews A bit naïve. 15 year olds won't make choices about visiting pubs or having a covid vaccine but granted Mr M Mouse is usually someone that entertains infants. Sorry if that was the only comment of mine you understood.
2021-04-01 19:52:52,en,"@BoblutfyMy @GuinnChastity If you had Covid, you should NOT get the shot. It’s not a vaccine. It’s a “shot!”"
2021-04-01 19:52:52,en,"BREAKING: Governor DeWine announced this afternoon that Ohio colleges and universities will receive allocations of the J&amp;J COVID-19 vaccine beginning next week. Kenyon will announce the date, time and location of on-campus clinics when the details are finalized."
2021-04-01 19:52:50,en,chopped off my hair &amp; got a covid vaccine. feeling #powerful https://t.co/ma1GncSYXL
2021-04-01 19:52:48,en,"@stevin2021 @thicker @Blarfk @Sling35419208 @AlexBerenson My god you really are a lost cause. 
I've had the vaccine. Everyone I work with has. My closest family have all had the vaccine. 
They are safe and effective. 

You're right on one thing. Covid is not safe and that's why we developed a vaccine. 

So kindly stop with your crap."
2021-04-01 19:52:47,en,"@Brian_Orak @VolzEmily @kiswanson @business Here’s what I will say about children and Covid. 1. Children were 0.00%-0.19% of all COVID-19 cases
2.  0.00%-0.03% of all child COVID-19 cases resulted in death
3.  No one seemed to care about this age group when it was time to get them back into school until a vaccine came out"
2021-04-01 19:52:44,en,".@barrysvrluga: ""Register for your vaccine, and get it as soon as you’re eligible. No one wanted or needed baseball to remind us that the virus is still here and the virus can still spread, but that’s what Opening Day brought anyway.""  https://t.co/c7EOlgbF9z"
2021-04-01 19:52:42,en,"""As Nation Speeds to Vaccinate All, Maryland’s Path Shows Challenges Ahead"" by BY JENNIFER STEINHAUER AND ABBY GOODNOUGH via NYT https://t.co/CsKkAsURDm #Health"
2021-04-01 19:52:38,en,"If you're looking for work in Folsom, CA, check out this #pharmacist #pharmd job via the link in our bio: Pharmacist – COVID Vaccine Support at CVS Health"
2021-04-01 19:52:37,en,"@MgchaconMaria @Efrzam3 @Reuters We crave your indulgence to participate in our survey titled ""Acceptability and willingness to take COVID-19 vaccine in Nigeria"" by kindly assisting to fill our online questionnaire. It takes only 5-10 minutes to complete it. Below 👇🏿 is the link.
https://t.co/m0DP4mJ5Xv"
2021-04-01 19:52:36,en,B.C. seniors ages 72 and up can now call to book a COVID vaccine – Call centres will not ask for SIN or credit card information https://t.co/OBbNmUvyTt
2021-04-01 19:52:36,en,"@IGrabill @kaythird @Cato_P4 “While the health minister recently told the provincial legislature that there “no vaccines are sitting in freezers anywhere,” Jones acknowledged that doses of the COVID-19 vaccine are indeed on ice waiting to be administered.”https://t.co/WNEiW8eBp8"
2021-04-01 19:52:35,en,Worth a Read. Stephen Duckett. 4 ways Australia's COVID vaccine rollout has been bungled https://t.co/Ojta6pvbSQ via @ConversationEDU
2021-04-01 19:52:24,en,"Vaccine availability update!  There are appointments available in Wilmington &amp; Blanchester from Kroger! I'm seeing 9 or more appointments across two locations over the next four days.  Also one JNJ appointment at the Wilmington Air Park Clinic as of now

https://t.co/qOj5bnPNNL"
2021-04-01 19:52:23,en,"@Hullccnews Wow, do you have any proof whatsoever that the covid vaccine is entirely safe? It has been in circulation for a matter of months, no one knows anything about the potential long term affects, yet you are passing it off as safe. Naughty hull city council"
2021-04-01 19:52:23,en,"@Reuters We crave your indulgence to participate in our survey titled ""Acceptability and willingness to take COVID-19 vaccine in Nigeria"" by kindly assisting to fill our online questionnaire. It takes only 5-10 minutes to complete it. Below 👇🏿 is the link.
https://t.co/m0DP4mJ5Xv"
2021-04-01 19:52:22,en,"@ArionLeahigh @NJGov You haven't been here, I'm guessing. The shore, pizza, bagels, summer produce, the shore, easy Covid vaccine roll-out-- and NO VOTER SUPPRESSION. What's not to love?"
2021-04-01 19:52:22,en,Vaccines and treatments for COVID-19: Progress - https://t.co/XzQlxVKaqk https://t.co/8HyI3xabKA
2021-04-01 19:52:21,en,"Covid: Europe's vaccine rollout “unacceptably slow” - World Health Organisation. 
https://t.co/7Itft6TvPk https://t.co/bP8B6e08aJ"
2021-04-01 19:52:19,en,"NYT: ""As Nation Speeds to Vaccinate All, Maryland’s Path Shows Challenges Ahead"" by BY JENNIFER STEINHAUER AND ABBY GOODNOUGH New York Times https://t.co/EC5WKdI5NF"
2021-04-01 19:52:14,und,@OpusAqua https://t.co/Noi7gAQ1gw
2021-04-01 19:52:11,en,"@HRHPrincessPR Someone just sent this to me, you'll want to read it. It pertains mainly to the Astra-Zeneca vaccine: 

https://t.co/g3ACUhRPks"
2021-04-01 19:52:11,en,Expert panel seeks additional data from Dr Reddy’s Laboratories on Russian Covid vaccine Sputnik V | India News – Times of India https://t.co/X4TZRDOcCT
2021-04-01 19:52:09,en,"Extra Bonus Fun Fact: Since their state just recently lowered the serum eligibility age to 65, Stepdad Smooth finally qualified for the potentially life-saving injection.) #vaccine #shot #injection #seconddose #herdimmunity #COVID19 #COVID #coronavirus #corona #celebrate #finally https://t.co/qYlZf0DOzL"
2021-04-01 19:52:06,en,"@rmsteere @daffodil_hippo @xTxYxCxHxOx @CabinboyRoger @AshaRangappa_ Wow.... cherry pick much?  You are flat out wrong.
 https://t.co/M3wO4bYQ2V

https://t.co/j9PQGrxSZP - Myth #3

The trails were never designed to see if they reduced or prevented transmission.  They were designed to test the efficacy of the vaccine.  That is 100% factual."
2021-04-01 19:52:04,en,"A few open appointments remain for our drive-through COVID-19 vaccine clinic on Friday in Statesboro. If you wish to sign up, register through your my.georgiasouthern account by 5 p.m. today!
#WingsUpSleevesUp https://t.co/LG5Ict1Dh9"
2021-04-01 19:52:01,en,"FBI, Better Business Bureau warn of growing COVID-19 vaccine scams https://t.co/qB8TAdsqMI"
2021-04-01 19:51:58,en,"Got my first shot! The @publix waiting room is lovely 😐
.
.
#covid_19 #vaccine #corona #rona #shot https://t.co/lmqDOQU97o"
2021-04-01 19:51:50,en,"Oxford COVID vaccine team wins funding to develop jab to prevent #gonorrhea.
 https://t.co/Gj8tkB5DlJ via @Pharmafield"
2021-04-01 19:51:50,en,Why You Shouldn't Post a Picture of Your COVID-19 Vaccine Card https://t.co/iqN9lYQUVp
2021-04-01 19:51:49,und,@BigYellowTaxi6 @funtimefranky80 @n_plowman https://t.co/sKnTctMKcF
2021-04-01 19:51:48,en,"Great news that within two weeks all adults will be eligible for the Covid-19 Vaccine... Use my turn portal for appointments or visit one of 3 SF DROP IN CLINICS... Go to @SF_DPH web site for all vaccinated 💉 information... Please, get 💉 as soon as you can... 🙏🏽 https://t.co/huipA6yNpQ"
2021-04-01 19:51:48,en,"#MLBOpeningDay 
proof of negative covid test or vaccine is required to attend baseball games"
2021-04-01 19:51:48,en,.@ericchurch got the COVID-19 vaccine 💉https://t.co/Fre6VkSXTt
2021-04-01 19:51:47,en,Woohoo! 🎉 Workers in BC now have job-protected leave for COVID-19 vaccines! Thanks to the gov't of BC for responding to our call for this change. No worker should be prevented from receiving this life-saving vaccine because they can't get time off work https://t.co/IjZYhLiafS
2021-04-01 19:51:46,en,"Marjorie Taylor Greene offers bills to fire Fauci, ban vaccine passports https://t.co/V0UJL1stYx Marjorie Taylor Greene is crazy, you cannot fire Fauci.  If it was possible, Trump would have already done so.  I do agree, however, on the covid passport.  They're not needed."
2021-04-01 19:51:44,en,A COVID vaccine clinic initially for those receiving their second dose of the Pfizer shot at the Monroe County Fairgrounds is now open to all Monroe County residents ages 16 and up seeking a first dose until 4 p.m. There were only about 150 doses available as of 2:30 p.m
2021-04-01 19:51:44,en,"Based on #vaccination rates from the past two weeks, all but four states are on track to vaccinate 70% of their populations by July.

#Delaware and #California had the highest rates, both vaccinating 9% or more of their populations.

https://t.co/qJSc0cROPK https://t.co/D9gyt92sOd"
2021-04-01 19:51:40,en,"@FakeWelt Just spoke to a woman whose uncle died from the second shot of the experimental Covid-19 vaccine. Because he took a TRIAL, his insurance would not pay for his hospitalization and, his wife will not receive his life insurance because he took part in a TRIAL. Wake up New Mexico!"
2021-04-01 19:51:36,en,ALICE COOPER ‘Got The Chills For About Two Hours’ After Receiving Second COVID-19 Vaccine  Alice Cooper received his second dose of the COVID
2021-04-01 19:51:36,en,"Retired nurse Audrey Wagner, 77, of Hampton, said there was no doubt she and her husband were getting the covid-19 vaccine. 
“This is the thing that’s going to save all of us,” she said. 
https://t.co/4jPg9jkiLq"
2021-04-01 19:51:34,en,"📝
Interim Report: Safety And Immunogenicity Of An Inactivated Vaccine Against Sars-Cov-2 In Healthy Chilean Adults In A Phase 3 Clinical Trial

medRxiv or bioRxiv
https://t.co/BRRex2UwKd

#COVID19 #COVID19Papers #SARSCoV2"
2021-04-01 19:51:34,en,More than three-quarters of Maricopa County residents ages 75 and older have received at least one dose of the COVID-19 vaccine.
2021-04-01 19:51:33,und,"#auspol 
https://t.co/cKnoOMlJ6B"
2021-04-01 19:51:31,und,@CROWSPLAY1 https://t.co/PIMOrMmLPe
2021-04-01 19:51:30,en,"US 99 Millions /one dose 
Tracking the coronavirus vaccine, state by state https://t.co/PjSqHNuPMw"
2021-04-01 19:51:30,en,"How to apply for the new Shelby County COVID-19 Community Council 

https://t.co/DgRafi9IDb"
2021-04-01 19:51:28,en,Audubon County Hospital is administering COVID-19 vaccines to those 18 years or older April 7th  from 6:30am-8:30am. If interested call Melanie Larsen at ACMH at 563-5238 to set up time. Second vaccine May 5th same time. https://t.co/KaMjNnJbBD
2021-04-01 19:51:28,en,"Thanks to @RepDavidEPrice for hosting Dr. Kevin Saunders and Dr. Nadine Barrett, who shared their awesome expertise on the COVID vaccine and how to join with the community in addressing health inequities. #NC04 https://t.co/VES9ZB8e3j"
2021-04-01 19:51:27,en,Y’all stupid ... why y’all so surprise somebody got COVID after the vaccine when it’s literally to help fight it IF YOU DO GET THE VIRUS not to make sure you don’t catch it all
2021-04-01 19:51:25,en,not my second covid vaccine shot being administered by charli d’amelio’s cousin
2021-04-01 19:51:25,en,"PSA 👇

Don't freak out if you get these side effects from a Covid-19 vaccine. They can actually be a good sign.
https://t.co/SIR8Sf37Ne"
2021-04-01 19:51:23,en,Is the covid vaccine safe for people with an allergy to alcohol? I read at least one vaccine contains ethanol which I’m highly allergic to. I want the vaccine but I’m apprehensive because of my allergy. #Pfizer #Moderna #AstraZeneca #johnsonandjohnson #vaccine #allergy #covid
2021-04-01 19:51:21,en,Registering my mom - who signed up to be a frontline worker in the middle of the pandemic - for her Covid vaccine is the only upside to this weird day in Ontario. https://t.co/VVgP1hPswc
2021-04-01 19:51:18,en,"The #COVID-19 vaccine is essential to getting us back to work, to play, and to living. Join us and @GTMRxInstitute on Tuesday as we discuss how to engage the medical neighborhood and build vaccine confidence: https://t.co/s7ctle05bz"
2021-04-01 19:51:15,en,"The Houston Methodist hospital system in Texas will soon require its 26,000 employees get the Covid-19 vaccine, in what a spokeswoman said appears to be the first such move by a large U.S. hospital system.

https://t.co/ap3LpFoUAT"
2021-04-01 19:51:15,en,Hogan: All Marylanders can now pre-register to get a COVID-19 vaccine https://t.co/N72xcDStVp
2021-04-01 19:51:14,en,"The COVID vaccine is our way out of the pandemic. 💉

⚜ 36.3% of New Orleanians have received at least the 1st vaccine dose
⚜ 21.6% of New Orleanians have completed the vaccine series

More at https://t.co/WWlrKNphTB #SleevesUpNOLA https://t.co/a8GQTTlVDf"
2021-04-01 19:51:13,en,"#ScottyFromMarkeing “I don’t distribute the vaccine, mate.”  

GPs say federal government has ‘set us up to fail’ on COVID-19 vaccine rollout https://t.co/LZfaNeU2T6"
2021-04-01 19:51:07,en,"The Vigo County Health Department is hosting a one day only Johnson &amp; Johnson COVID-19 vaccine clinic on Saturday, April 10. https://t.co/w4TFrujKkg"
2021-04-01 19:51:06,en,"I know it’s too late, and I prefer generic names, but Covishield is the shortest easier-to-say name for the Astra-Zeneca COVID-19 vaccine, and I wish it had caught on.

Vaxzevria sounds like an invented state in a Marvel film. https://t.co/W2dcrQBhCD"
2021-04-01 19:51:05,en,"Smooth Fun Fact #1230: (Updated Fun Fact!) On 3/26/21, Mama and Stepdad Smooth obtained their second dose of the Moderna COVID-19 vaccine. #vaccine #shot #injection #seconddose #herdimmunity #COVID19 #COVID #coronavirus #corona #celebrate #finally #eligible #qualified https://t.co/V5VZxvOEu9"
2021-04-01 19:51:03,en,Covid: Tennis bodies urge hesitant players to get vaccine https://t.co/tafUWg1sj1 https://t.co/Tzpn5NEtob
2021-04-01 19:51:02,en,"@makanjuolaoa @NphcdaNG @followKWSG We got no COVID. Moreover, meta- analysis has shown the vaccine turns people to vampires...Okotie et al"
2021-04-01 19:51:02,en,"An unfortunate ""mistake"" at a Baltimore factory has ruined roughly 15 million doses of the Johnson &amp; Johnson COVID-19 vaccine. https://t.co/d5QDAOm1nx"
2021-04-01 19:51:01,en,"I'm all Ford'd out for today, so here's some good news!

This is not unexpected, but it's nice to see real-world results. 

#Covid19 #vaccination #PfizerBioNTech 

https://t.co/4PlGIfOpmq"
2021-04-01 19:51:00,en,Should I get the Johnson &amp; Johnson COVID vaccine
2021-04-01 19:51:00,und,@Makedni @JordanTviterka @TJ3TZFnJt3LNK1z @vladegv @orguel1984 @panbog2 @makedonien_mk @Darnakas3 @TreloKomio5 @equingirl @oblakan @panta_nikos @gQldnOvember @CGreekone @MakedonVardar @mnamkd @FilipiA6 @asteriksiobeli1 @StojkoMojov @6FY2GyErNvY2JrA @alexandrou56 @JosipIvani2 @AtanasiuMico @cookie_pasta @rushtheawful @VladimirJosifo1 @OKOTOnaSE @rAsaG0eo6HW6tAO @professorvolk @P_Houhoulis @onemetallica88 @theoperi @OSamovila @ak_square9 @Ar_MA_ge_don @PituGuliMkd @Greekwarrior7 @2I1DxGtnInXHnBt @stivveselinovs1 @vQsWb9x3oTPrhAP @AlexandraMaked2 @MAKEDONIJAeSE @SamuGun1 @Electra306 @to208225031111 @United4MK @MkSemperFidelis @SG_Slav @NikosChangez @HFirstpriest https://t.co/sKnTctv8O5
2021-04-01 19:50:53,fr,le vaccin pour le covid c’est un intramusculaire ? sinon vas-y j’ai 99 injections que jpeux faire hein je vaccine mon immeuble si vous voulez j’me cale dans le hall tous ceux qui passent ont une piqûre
2021-04-01 19:50:53,en,"@kurteichenwald Got my first Pfizer shot this past Tuesday, my second is scheduled for 4/20. 😊 And......👍🏼

https://t.co/g9mw28goEf"
2021-04-01 19:50:52,en,"How can the government expect pubs to ask for vaccine passports from all patrons, when the government is yet to offer vaccines to all age groups?

https://t.co/i3XdY8xyUO"
2021-04-01 19:50:49,en,"@AsadRahim You are behaving like the rest of pakistan healthcare is blooming.  Lols
How about PTI mishandling of dengue outbreak, polio cases uprise, not even making effort to buy covid vaccine."
2021-04-01 19:50:47,en,"""Health Canada greenlights U.S. batch of AstraZeneca COVID-19 vaccine | @CTVNews"" https://t.co/JCD7YK6hsA"
2021-04-01 19:50:45,en,"GOP continues to focus on Obstruction of:

Gun Safety Laws 
Voter Protection Rights
Covid Vaccine &amp; Relief Package
Economic Jobs &amp; Infrastructure Bill 
Raising The Minimum Wage
Affordable Health Care  

Supported Huge Tax Breaks For Corporations &amp; Top 10%

1.202.224.3121 https://t.co/TsZ3lOfOdj"
2021-04-01 19:50:45,en,AstraZeneca COVID Vaccine: Clotting Disorder Mechanism Revealed? https://t.co/SZgvEzfhtJ https://t.co/sgZ0SwNmwj
2021-04-01 19:50:44,en,"@pukka60000 @markwinter1961 @JamesMelville Vaccination is not about the individual. It is about the community. No vaccine is 100% effective. That is why it is essential you have the maximum you can 

As that link shows the deaths do go down through the age groups. Incl 20-29 who had 39 deaths.

That is before long Covid"
2021-04-01 19:50:43,it,@labaro1900 @serinho2013 Non blocca al 100% ma lo riduce al minimo https://t.co/LfQ2BYtBD2
2021-04-01 19:50:43,ro,Holyoke COVID-19 vaccine clinic begins April 7 https://t.co/TDjiu74w4B
2021-04-01 19:50:40,en,"@RickyArriolaMB From what I understand it’s not government asking for covid vaccine proof, it’s private businesses who are talking about it."
2021-04-01 19:50:39,en,Really interesting Covid vaccine commercial with all @Seahawks fans but not a home game. Go Hawks! #Seahawks https://t.co/X4hV7o64kN
2021-04-01 19:50:38,en,/ these side effects to my covid vaccine are something else 😷😭
2021-04-01 19:50:32,en,I got my first dose of the Covid 19 Moderna Vaccine it was great I get my 2nd dose in 4 weeks. https://t.co/tPxg3cUI7X
2021-04-01 19:50:26,en,Thousands of students will self-swab their noses every day for four months to test for COVID-19 after receiving Moderna’s vaccine. https://t.co/iB1Mm3YsiM
2021-04-01 19:50:24,en,Don't freak out if you get these side effects from a Covid-19 vaccine. They can actually be a good sign - CNN https://t.co/2bxR54a0vL
2021-04-01 19:50:23,en,Biden Administration Weighs Temporarily Suspending IP Protections For Covid-19 Vaccine Developers via @forbes https://t.co/G6X1vizjhU
2021-04-01 19:50:23,en,A video making the false claim that the Pfizer CEO “refuses” to get a COVID-19 vaccine has been circulating on Facebook. But the pharmaceutical company’s chief executive has said that he’s gotten his first shot. #scicheck https://t.co/Xl1PRmz7JX
2021-04-01 19:50:13,en,"7 hours after my first dose of the COVID vaccine, and I think my ass is getting fatter. 😨😱"
2021-04-01 19:50:12,en,@Jack_walker___ Wdym those pullups are gonna make her immune to COVID within days she doesn’t need a vaccine 😂
2021-04-01 19:50:09,en,Johnson &amp; Johnson Covid-19 vaccine approved in SA - https://t.co/GylZcfkmuL
2021-04-01 19:50:08,en,"anyway fun fact: the vaccine is neither a cure or preventive, it was made so that IF you get covid you will less likely feel the symptoms but still be able to receive &amp; transmit it. If you’re getting vaccinated, congrats! but pls don’t shit on people who choose otherwise 😗thx"
2021-04-01 19:50:07,en,"Holy crepe. Got to do the coolest job at the vaccine clinic today: thawing, diluting, and drawing covid vaccine from the vials! Precision and high concentration because each syringe must have 0.3 ml of 30 mcg. Not more not less."
2021-04-01 19:50:06,en,The province has announced legislation that no one can lose their job for going to get the COVID-19 vaccine. https://t.co/44KHwqQdbJ
2021-04-01 19:50:05,en,"""#MarkZuckerberg wanted to make #Facebook and #Instagram a reliable source of news about the pandemic. Instead he’s helped spread misinformation about vaccines"" -https://t.co/227K3dsuXG via @BW 
#AntiVaccine #vaccines #CovidVaccine"
2021-04-01 19:50:03,en,"If you receive a call, text, email, or even a knock at your door from someone who promises early access to #COVID19 vaccine, it may be a #scam! Ask your doctor &amp; seek trusted sources, such as @CDCgov &amp; @US_FDA, about authorized vaccine distribution.  https://t.co/wnVj3RBqmw https://t.co/6OD4GZ6y9u"
2021-04-01 19:50:03,en,COVAX COVID-19 vaccine facility faces shortfall in supply: WHO https://t.co/kTEtI9FoAe https://t.co/auqDZtVgao
2021-04-01 19:50:02,en,"Today NMDOH announced that New Mexicans registered at https://t.co/rgFwbWRuDN are now able to self-schedule their booster doses. 

DOH also announced a new website that addresses frequently asked questions about COVID-19 vaccine. 

More info here: https://t.co/nmsHaLgTiO https://t.co/4liAVkW0qe"
2021-04-01 19:50:02,en,New study shows states' effectiveness in distributing COVID-19 vaccine https://t.co/srVjUfzLWZ
2021-04-01 19:50:02,en,@MarketWatch Ken knew he completely missed with Merck and the covid vaccine he was out maneuvered by #pfe and #Moderna could have been his move but he passed. So he retired and jumped on #JNJ TO SAVE FACE it was a critical time for #Merck and it was a bad miss
2021-04-01 19:50:00,en,"+100 — about #COVID19 vaccinations and scheduling appointments, by @DrewAltman of @KFF https://t.co/2r8drYMgqo"
2021-04-01 19:50:00,en,"#California will continue to receive safe shipments of the Johnson &amp; Johnson #COVID_19 vaccine after a nationwide batch was discarded due to a manufacturing problem, Gov. Gavin Newsom said. Read more from @CalMatters: https://t.co/SfW1KDqguc"
2021-04-01 19:50:00,en,"#Europe’s #Covid #vaccine programme ‘unacceptably slow’, #WHO warns. https://t.co/qfYf8G8l03"
2021-04-01 19:50:00,en,Everyone is eligible for the vaccine starting April 15th! And if your job involves selling food or medicine you are eligible for the vaccine right now! Go to https://t.co/wXL1Px0e4g to find an appointment today. #Vaccine #LACounty #COVID #KnowYourRights https://t.co/RwU988BavG
2021-04-01 19:49:57,en,"MONDAY, APRIL 5TH! Centennial College invites you to an Indigenous smudging ceremony for their Scarborough COVID-19 Vaccine Clinic! Vaccinations will be available between 8:30 to 10AM for members of the Indigenous community over the age of 16.  More info: https://t.co/VYut1QTIWY https://t.co/fqKlMQXRe0"
2021-04-01 19:49:55,und,https://t.co/B2eu13fTqz
2021-04-01 19:49:55,en,"HANDS UP ALL WHO HAVE TRIED THE J&amp;J VACINE!

Ooops

https://t.co/sKnTctMKcF"
2021-04-01 19:49:51,en,Arwady: 1-in-3 of Chicago's COVID Vaccine Doses Going to Non-Residents https://t.co/a4QoHk6eiD https://t.co/2NehbaVJcK
2021-04-01 19:49:48,en,"CVS Health is hiring in #Yuma, AZ! Read about our latest Pharmacy Technician - Retail Store job opening via the link in our bio: Pharmacy Technician– COVID 19 Vaccine Support"
2021-04-01 19:49:46,en,"@BackstageRider The health conditions that make you eligible for early vaccination can be found here; this group is currently being offered mRNA vaccines. 
https://t.co/KjwxvQzMRJ"
2021-04-01 19:49:45,en,The COVID-19 So-Called &amp;quot;Vaccine&amp;quot; Is Really A Dangerous Experimental Gene Therapy Just Say &amp;quot;No!&amp;quot; https://t.co/xsb5r1wafD
2021-04-01 19:49:43,en,"South Africa approves J&amp;J covid-19 vaccine for use, ENCA TV"
2021-04-01 19:49:41,en,'A good thing to do': New Haven family enrolls sons in Moderna COVID-19 vaccine trial https://t.co/R2hmA1pmEC  #NHV #CT #COVID19
2021-04-01 19:49:37,en,@itsbibi92 Na it’s the COVID vaccine I got yesterday 🥴
2021-04-01 19:49:34,en,#Aviation has been playing a crucial role in maintaining effective supply chain of #CovidVaccine across the world.Timely distribution and supply of Covid vaccine can help in controlling spread of disease and protecting human lives. @icao https://t.co/T6ah4e9lFP
2021-04-01 19:49:33,en,GPs say federal government has ‘set us up to fail’ on COVID-19 vaccine rollout - The Sydney Morning Herald https://t.co/EsLV5rBDLA
2021-04-01 19:49:33,en,"COVID-19: SHA wrongly reported hospitalizations, vaccine eligibility drops to 58+ https://t.co/ZfCjaSuiSk"
2021-04-01 19:49:32,en,Arwady: 1-in-3 of Chicago's COVID Vaccine Doses Going to Non-Residents https://t.co/9S0opzJNo2
2021-04-01 19:49:32,en,4/4: Population counts used to calculate the share of people that have been vaccinated are based on 2021 data. The vaccine dashboard is updated on Mondays &amp; Thursdays &amp; can be found in the Vaccine tab here: https://t.co/d3Zrk3UbNM
2021-04-01 19:49:30,en,"@ABC @JoeBiden's killed 159,644 Americans as of 4/01.

Even with the Trump Vaccine, @POTUS fails to protect us from Covid-19!"
2021-04-01 19:49:26,en,"@Rheum2improve @milnem Updated HSE advice-if you qualify as Cat 4 by BMI and don’t attend hospital services it will be administered by your GP,  in April. Info here:

https://t.co/YRqt1ycgpI"
2021-04-01 19:49:23,en,"@BackstageRider Thanks for the Qs. Yes, extensive research and observation of the AZ vaccine is happening around the world. Current data tells us that a history of blood clots is not connected to the extremely rare cases of clotting that have been reported. https://t.co/yF6KY9bT2N"
