location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,Region,Income group,new_cases,new_deaths,reproduction_rate,aged_65_older,hospital_beds_per_thousand,population,population_density,median_age,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,pop_vax_percent,cluster
Singapore,SGP,2021-03-14,0.0,0.0,0.0,0.0,24364.0,East Asia & Pacific,High income,17.0,0.0,1.05,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-15,792423.0,549254.0,243169.0,0.0,25873.0,East Asia & Pacific,High income,12.0,0.0,1.06,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,4.16,2
Singapore,SGP,2021-03-16,0.0,0.0,0.0,0.0,27880.0,East Asia & Pacific,High income,11.0,0.0,1.07,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-17,0.0,0.0,0.0,0.0,29888.0,East Asia & Pacific,High income,9.0,0.0,1.07,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-18,0.0,0.0,0.0,0.0,31896.0,East Asia & Pacific,High income,15.0,0.0,1.11,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-19,0.0,0.0,0.0,0.0,33903.0,East Asia & Pacific,High income,15.0,0.0,1.13,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-20,0.0,0.0,0.0,0.0,35911.0,East Asia & Pacific,High income,17.0,0.0,1.15,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-21,0.0,0.0,0.0,0.0,37919.0,East Asia & Pacific,High income,12.0,0.0,1.14,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-22,1071908.0,771297.0,300611.0,0.0,39926.0,East Asia & Pacific,High income,12.0,0.0,1.14,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,5.14,2
Singapore,SGP,2021-03-23,1109000.0,799000.0,310000.0,37092.0,39522.0,East Asia & Pacific,High income,13.0,0.0,1.15,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,5.3,2
Singapore,SGP,2021-03-24,0.0,0.0,0.0,0.0,38816.0,East Asia & Pacific,High income,15.0,0.0,1.17,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-25,0.0,0.0,0.0,0.0,38110.0,East Asia & Pacific,High income,17.0,0.0,1.2,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-26,0.0,0.0,0.0,0.0,37404.0,East Asia & Pacific,High income,12.0,0.0,1.22,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-27,0.0,0.0,0.0,0.0,36698.0,East Asia & Pacific,High income,23.0,0.0,1.28,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-28,0.0,0.0,0.0,0.0,35992.0,East Asia & Pacific,High income,12.0,0.0,1.31,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-29,1318912.0,943307.0,375605.0,0.0,35286.0,East Asia & Pacific,High income,21.0,0.0,1.36,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,6.42,2
Singapore,SGP,2021-03-30,0.0,0.0,0.0,0.0,35676.0,East Asia & Pacific,High income,26.0,0.0,1.4,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-03-31,0.0,0.0,0.0,0.0,36366.0,East Asia & Pacific,High income,34.0,0.0,1.4,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-04-01,0.0,0.0,0.0,0.0,37056.0,East Asia & Pacific,High income,26.0,0.0,1.36,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-04-02,0.0,0.0,0.0,0.0,37747.0,East Asia & Pacific,High income,43.0,0.0,1.31,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,0.0,2
Singapore,SGP,2021-04-03,1518000.0,1050000.0,468000.0,0.0,38437.0,East Asia & Pacific,High income,18.0,0.0,1.21,12.922,2.4,5850343.0,7915.731,42.4,85535.383,92.243,10.99,83.62,0.938,8.0,2
Slovakia,SVK,2021-01-04,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,High income,636.0,204.0,1.06,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-05,425.0,425.0,0.0,425.0,425.0,Europe & Central Asia,High income,2989.0,82.0,1.05,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-06,6618.0,6618.0,0.0,6193.0,3309.0,Europe & Central Asia,High income,4959.0,54.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-07,13661.0,13661.0,0.0,7043.0,4554.0,Europe & Central Asia,High income,2137.0,60.0,1.03,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-08,20702.0,20702.0,0.0,7041.0,5176.0,Europe & Central Asia,High income,2980.0,71.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-09,22311.0,22311.0,0.0,1609.0,4462.0,Europe & Central Asia,High income,4072.0,48.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-10,25356.0,25356.0,0.0,3045.0,4226.0,Europe & Central Asia,High income,2973.0,82.0,1.01,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-11,29411.0,29411.0,0.0,4055.0,4202.0,Europe & Central Asia,High income,860.0,89.0,0.99,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-12,39977.0,39977.0,0.0,10566.0,5650.0,Europe & Central Asia,High income,2410.0,95.0,0.97,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-13,46727.0,46727.0,0.0,6750.0,5730.0,Europe & Central Asia,High income,3576.0,61.0,0.95,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-14,54183.0,54183.0,0.0,7456.0,5789.0,Europe & Central Asia,High income,2923.0,97.0,0.93,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-15,62037.0,62037.0,0.0,7854.0,5905.0,Europe & Central Asia,High income,2729.0,102.0,0.92,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-16,63399.0,63399.0,0.0,1362.0,5870.0,Europe & Central Asia,High income,2045.0,55.0,0.91,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-17,63453.0,63453.0,0.0,54.0,5442.0,Europe & Central Asia,High income,573.0,57.0,0.9,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.0,4
Slovakia,SVK,2021-01-18,72421.0,71839.0,582.0,8968.0,6144.0,Europe & Central Asia,High income,1060.0,52.0,0.9,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.01,4
Slovakia,SVK,2021-01-19,80372.0,79329.0,1043.0,7951.0,5771.0,Europe & Central Asia,High income,1909.0,111.0,0.9,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.02,4
Slovakia,SVK,2021-01-20,88254.0,86347.0,1907.0,7882.0,5932.0,Europe & Central Asia,High income,2484.0,100.0,0.9,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.03,4
Slovakia,SVK,2021-01-21,95573.0,93018.0,2555.0,7319.0,5913.0,Europe & Central Asia,High income,2464.0,64.0,0.9,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.05,4
Slovakia,SVK,2021-01-22,102343.0,99655.0,2688.0,6770.0,5758.0,Europe & Central Asia,High income,1785.0,93.0,0.9,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.05,4
Slovakia,SVK,2021-01-23,102619.0,99931.0,2688.0,276.0,5603.0,Europe & Central Asia,High income,1544.0,71.0,0.91,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.05,4
Slovakia,SVK,2021-01-24,102619.0,99931.0,2688.0,0.0,5595.0,Europe & Central Asia,High income,1905.0,103.0,0.93,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.05,4
Slovakia,SVK,2021-01-25,111580.0,106599.0,4981.0,8961.0,5594.0,Europe & Central Asia,High income,551.0,0.0,0.94,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.09,4
Slovakia,SVK,2021-01-26,118808.0,113571.0,5237.0,7228.0,5491.0,Europe & Central Asia,High income,1590.0,192.0,0.95,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.1,4
Slovakia,SVK,2021-01-27,125871.0,120362.0,5509.0,7063.0,5374.0,Europe & Central Asia,High income,2775.0,101.0,0.95,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.1,4
Slovakia,SVK,2021-01-28,135743.0,128712.0,7031.0,9872.0,5739.0,Europe & Central Asia,High income,2035.0,50.0,0.96,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.13,4
Slovakia,SVK,2021-01-29,147542.0,138177.0,9365.0,11799.0,6457.0,Europe & Central Asia,High income,2581.0,84.0,0.97,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.17,4
Slovakia,SVK,2021-01-30,148934.0,139566.0,9368.0,1392.0,6616.0,Europe & Central Asia,High income,2182.0,70.0,0.98,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.17,4
Slovakia,SVK,2021-01-31,149215.0,139679.0,9536.0,281.0,6657.0,Europe & Central Asia,High income,1723.0,77.0,0.98,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.17,4
Slovakia,SVK,2021-02-01,160975.0,148530.0,12445.0,11760.0,7056.0,Europe & Central Asia,High income,444.0,69.0,0.99,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.23,4
Slovakia,SVK,2021-02-02,173232.0,157342.0,15890.0,12257.0,7775.0,Europe & Central Asia,High income,1737.0,73.0,0.99,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.29,4
Slovakia,SVK,2021-02-03,184937.0,166717.0,18220.0,11705.0,8438.0,Europe & Central Asia,High income,2732.0,105.0,1.0,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.33,4
Slovakia,SVK,2021-02-04,199358.0,175587.0,23771.0,14421.0,9088.0,Europe & Central Asia,High income,2077.0,87.0,1.0,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.44,4
Slovakia,SVK,2021-02-05,214403.0,183967.0,30436.0,15045.0,9552.0,Europe & Central Asia,High income,2630.0,74.0,1.01,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.56,4
Slovakia,SVK,2021-02-06,217187.0,186055.0,31132.0,2784.0,9750.0,Europe & Central Asia,High income,2241.0,85.0,1.01,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.57,4
Slovakia,SVK,2021-02-07,217367.0,186235.0,31132.0,180.0,9736.0,Europe & Central Asia,High income,1552.0,64.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.57,4
Slovakia,SVK,2021-02-08,228649.0,193631.0,35018.0,11282.0,9668.0,Europe & Central Asia,High income,757.0,72.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.64,4
Slovakia,SVK,2021-02-09,243508.0,200950.0,42558.0,14859.0,10039.0,Europe & Central Asia,High income,1724.0,111.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.78,4
Slovakia,SVK,2021-02-10,256569.0,207505.0,49064.0,13061.0,10233.0,Europe & Central Asia,High income,3179.0,120.0,1.03,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,0.9,4
Slovakia,SVK,2021-02-11,270359.0,214694.0,55665.0,13790.0,10143.0,Europe & Central Asia,High income,2487.0,127.0,1.03,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.02,4
Slovakia,SVK,2021-02-12,284447.0,222389.0,62058.0,14088.0,10006.0,Europe & Central Asia,High income,2431.0,104.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.14,4
Slovakia,SVK,2021-02-13,288756.0,226279.0,62477.0,4309.0,10224.0,Europe & Central Asia,High income,2330.0,79.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.14,4
Slovakia,SVK,2021-02-14,299564.0,236882.0,62682.0,10808.0,11742.0,Europe & Central Asia,High income,1448.0,73.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.15,4
Slovakia,SVK,2021-02-15,313087.0,243608.0,69479.0,13523.0,12063.0,Europe & Central Asia,High income,572.0,67.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.27,4
Slovakia,SVK,2021-02-16,324419.0,248592.0,75827.0,11332.0,11559.0,Europe & Central Asia,High income,1442.0,111.0,1.03,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.39,4
Slovakia,SVK,2021-02-17,336037.0,254152.0,81885.0,11618.0,11353.0,Europe & Central Asia,High income,3168.0,105.0,1.03,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.5,4
Slovakia,SVK,2021-02-18,347228.0,258746.0,88482.0,11191.0,10981.0,Europe & Central Asia,High income,2555.0,103.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.62,4
Slovakia,SVK,2021-02-19,360405.0,265079.0,95326.0,13177.0,10851.0,Europe & Central Asia,High income,2333.0,79.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.75,4
Slovakia,SVK,2021-02-20,367048.0,271439.0,95609.0,6643.0,11185.0,Europe & Central Asia,High income,2705.0,74.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.75,4
Slovakia,SVK,2021-02-21,373364.0,277755.0,95609.0,6316.0,10543.0,Europe & Central Asia,High income,1686.0,81.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.75,4
Slovakia,SVK,2021-02-22,385880.0,283381.0,102499.0,12516.0,10399.0,Europe & Central Asia,High income,649.0,72.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,1.88,4
Slovakia,SVK,2021-02-23,398592.0,289532.0,109060.0,12712.0,10596.0,Europe & Central Asia,High income,1998.0,94.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.0,4
Slovakia,SVK,2021-02-24,411560.0,295680.0,115880.0,12968.0,10789.0,Europe & Central Asia,High income,3547.0,104.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.12,4
Slovakia,SVK,2021-02-25,422641.0,298902.0,123739.0,11081.0,10773.0,Europe & Central Asia,High income,2438.0,84.0,1.04,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.27,4
Slovakia,SVK,2021-02-26,435625.0,302823.0,132802.0,12984.0,10746.0,Europe & Central Asia,High income,2645.0,107.0,1.03,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.43,4
Slovakia,SVK,2021-02-27,445333.0,311647.0,133686.0,9708.0,11184.0,Europe & Central Asia,High income,2848.0,109.0,1.03,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.45,4
Slovakia,SVK,2021-02-28,450899.0,317213.0,133686.0,5566.0,11076.0,Europe & Central Asia,High income,1815.0,114.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.45,4
Slovakia,SVK,2021-03-01,466036.0,323145.0,142891.0,15137.0,11451.0,Europe & Central Asia,High income,842.0,81.0,1.02,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.62,4
Slovakia,SVK,2021-03-02,481308.0,328735.0,152573.0,15272.0,11817.0,Europe & Central Asia,High income,2077.0,118.0,1.01,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.79,4
Slovakia,SVK,2021-03-03,494641.0,332970.0,161671.0,13333.0,11869.0,Europe & Central Asia,High income,3357.0,101.0,1.0,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,2.96,4
Slovakia,SVK,2021-03-04,507693.0,337340.0,170353.0,13052.0,12150.0,Europe & Central Asia,High income,2800.0,71.0,0.99,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.12,4
Slovakia,SVK,2021-03-05,520484.0,342905.0,177579.0,12791.0,12123.0,Europe & Central Asia,High income,2423.0,105.0,0.98,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.25,4
Slovakia,SVK,2021-03-06,541336.0,361699.0,179637.0,20852.0,13715.0,Europe & Central Asia,High income,2522.0,74.0,0.97,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.29,4
Slovakia,SVK,2021-03-07,553977.0,374148.0,179829.0,12641.0,14725.0,Europe & Central Asia,High income,1286.0,97.0,0.97,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.29,4
Slovakia,SVK,2021-03-08,567778.0,379293.0,188485.0,13801.0,14535.0,Europe & Central Asia,High income,396.0,85.0,0.96,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.45,4
Slovakia,SVK,2021-03-09,577784.0,382522.0,195262.0,10006.0,13782.0,Europe & Central Asia,High income,2207.0,116.0,0.96,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.58,4
Slovakia,SVK,2021-03-10,588532.0,386512.0,202020.0,10748.0,13413.0,Europe & Central Asia,High income,3600.0,109.0,0.95,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.7,4
Slovakia,SVK,2021-03-11,606805.0,397806.0,208999.0,18273.0,14159.0,Europe & Central Asia,High income,1978.0,98.0,0.94,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.83,4
Slovakia,SVK,2021-03-12,626123.0,411125.0,214998.0,19318.0,15091.0,Europe & Central Asia,High income,2301.0,102.0,0.93,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.94,4
Slovakia,SVK,2021-03-13,649872.0,432742.0,217130.0,23749.0,15505.0,Europe & Central Asia,High income,2363.0,94.0,0.92,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.98,4
Slovakia,SVK,2021-03-14,666283.0,448977.0,217306.0,16411.0,16044.0,Europe & Central Asia,High income,1268.0,88.0,0.91,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,3.98,4
Slovakia,SVK,2021-03-15,683689.0,462793.0,220896.0,17406.0,16559.0,Europe & Central Asia,High income,457.0,77.0,0.9,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.05,4
Slovakia,SVK,2021-03-16,702633.0,478408.0,224225.0,18944.0,17836.0,Europe & Central Asia,High income,1578.0,64.0,0.89,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.11,4
Slovakia,SVK,2021-03-17,721572.0,493760.0,227812.0,18939.0,19006.0,Europe & Central Asia,High income,2892.0,69.0,0.88,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.17,4
Slovakia,SVK,2021-03-18,741693.0,510286.0,231407.0,20121.0,19270.0,Europe & Central Asia,High income,2040.0,76.0,0.87,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.24,4
Slovakia,SVK,2021-03-19,760162.0,523005.0,237157.0,18469.0,19148.0,Europe & Central Asia,High income,1679.0,80.0,0.86,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.34,4
Slovakia,SVK,2021-03-20,780338.0,541584.0,238754.0,20176.0,18638.0,Europe & Central Asia,High income,1795.0,84.0,0.86,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.37,4
Slovakia,SVK,2021-03-21,796418.0,556907.0,239511.0,16080.0,18591.0,Europe & Central Asia,High income,925.0,66.0,0.85,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.39,4
Slovakia,SVK,2021-03-22,817697.0,575014.0,242683.0,21279.0,19144.0,Europe & Central Asia,High income,401.0,60.0,0.85,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.45,4
Slovakia,SVK,2021-03-23,839893.0,592768.0,247125.0,22196.0,19609.0,Europe & Central Asia,High income,1281.0,86.0,0.84,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.53,4
Slovakia,SVK,2021-03-24,861504.0,610431.0,251073.0,21611.0,19990.0,Europe & Central Asia,High income,1977.0,71.0,0.84,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.6,4
Slovakia,SVK,2021-03-25,879921.0,626026.0,253895.0,18417.0,19747.0,Europe & Central Asia,High income,1654.0,52.0,0.83,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.65,4
Slovakia,SVK,2021-03-26,898459.0,642596.0,255863.0,18538.0,19757.0,Europe & Central Asia,High income,1272.0,60.0,0.83,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.69,4
Slovakia,SVK,2021-03-27,912948.0,656920.0,256028.0,14489.0,18944.0,Europe & Central Asia,High income,1531.0,53.0,0.83,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.69,4
Slovakia,SVK,2021-03-28,922099.0,666070.0,256029.0,9151.0,17954.0,Europe & Central Asia,High income,925.0,70.0,0.83,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.69,4
Slovakia,SVK,2021-03-29,941555.0,684327.0,257228.0,19456.0,17694.0,Europe & Central Asia,High income,205.0,46.0,0.83,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.71,4
Slovakia,SVK,2021-03-30,962041.0,701847.0,260194.0,20486.0,17450.0,Europe & Central Asia,High income,1215.0,82.0,0.82,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.77,4
Slovakia,SVK,2021-03-31,981489.0,719418.0,262071.0,19448.0,17141.0,Europe & Central Asia,High income,1855.0,95.0,0.82,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.8,4
Slovakia,SVK,2021-04-01,1006283.0,742643.0,263640.0,24794.0,18052.0,Europe & Central Asia,High income,1304.0,71.0,0.81,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.83,4
Slovakia,SVK,2021-04-02,1011040.0,747298.0,263742.0,4757.0,16083.0,Europe & Central Asia,High income,1385.0,87.0,0.8,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.83,4
Slovakia,SVK,2021-04-03,1017903.0,753997.0,263906.0,6863.0,14994.0,Europe & Central Asia,High income,748.0,71.0,0.8,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.83,4
Slovakia,SVK,2021-04-04,1019523.0,755617.0,263906.0,1620.0,13918.0,Europe & Central Asia,High income,620.0,77.0,0.8,15.07,5.82,5459643.0,113.128,41.2,30155.152,287.959,7.29,77.54,0.86,4.83,4
Slovenia,SVN,2020-12-27,6039.0,6039.0,0.0,0.0,0.0,Europe & Central Asia,High income,622.0,33.0,1.03,19.062,4.5,2078932.0,102.619,44.5,31400.84,153.493,7.25,81.32,0.917,0.0,4
Slovenia,SVN,2020-12-28,7586.0,7586.0,0.0,1547.0,1547.0,Europe & Central Asia,High income,521.0,30.0,1.05,19.062,4.5,2078932.0,102.619,44.5,31400.84,153.493,7.25,81.32,0.917,0.0,4
Slovenia,SVN,2020-12-29,8822.0,8822.0,0.0,1236.0,1392.0,Europe & Central Asia,High income,1978.0,36.0,1.08,19.062,4.5,2078932.0,102.619,44.5,31400.84,153.493,7.25,81.32,0.917,0.0,4
Slovenia,SVN,2020-12-30,9207.0,9207.0,0.0,385.0,1056.0,Europe & Central Asia,High income,2435.0,34.0,1.09,19.062,4.5,2078932.0,102.619,44.5,31400.84,153.493,7.25,81.32,0.917,0.0,4
Slovenia,SVN,2020-12-31,11059.0,11059.0,0.0,1852.0,1255.0,Europe & Central Asia,High income,2412.0,32.0,1.09,19.062,4.5,2078932.0,102.619,44.5,31400.84,153.493,7.25,81.32,0.917,0.0,4
Slovenia,SVN,2021-01-01,11209.0,11209.0,0.0,150.0,1034.0,Europe & Central Asia,High income,1798.0,31.0,1.08,19.062,4.5,2078932.0,102.619,44.5,31400.84,153.493,7.25,81.32,0.917,0.0,4
Slovenia,SVN,2021-01-02,11613.0,11613.0,0.0,404.0,929.0,Europe & Central Asia,High income,393.0,46.0,1.08,19.062,4.5,2078932.0,102.619,44.5,31400.84,153.493,7.25,81.32,0.917,0.0,4
