time,tweets,language,TB Subjectivity,TB Polarity,TB Sentiment
2021-04-01,Current situation of COVID 19 in RDC gt Confirmed 28199 gt Healings 25508 gt Dead 745 Update every 3 hours COVID19 vaccine,French,0.6,0.06666666666666667,Positive
2021-04-01,Mathis2410 provence No the vaccine is the belt If you have COVID an accident and you are not vaccinated you do not have your belt assume the consequences,French,0.0,0.0,Neutral
2021-04-01,Kamala Harris unveils Covid 19 Community Corps to battle vaccine misinformation,French,0.0,0.0,Neutral
2021-04-01,The day when a vaccinated person will nab the covid there we will enter into serious leases,French,0.6666666666666666,-0.3333333333333333,Negative
2021-04-01,So everyone at Papi Mami not yet vaccinated And the nanny who has already had the covid we do what she has a right pass,French,0.5357142857142857,0.2857142857142857,Positive
2021-04-01,Depress36092654 ADv in21 If they die of cancer and positive for the covid cause of these covid If I agree with your reasoning my uncle 75 years old in good shape vaccinated dies after 48 hours no cause and effect link that is it While waiting for his son calls for a lawyer,French,0.4484848484848485,0.34242424242424246,Positive
2021-04-01,mero sante Apparently there are still serious avenues to understand the problem with this vaccine If what is described in this article is true we should be able to resume for everyone in a short time right,French,0.5212301587301587,0.14206349206349206,Positive
2021-04-01,To those who swear by the vaccine Read veran 39 s answers quot the vaccine does not prevent transmission of the virus to third parties The impact of vaccination on the spread of the virus is not yet known quot to read,French,0.0,0.0,Neutral
2021-04-01,And There you go Major and vaccinated COVID 19 Excellent organization,French,0.75,0.53125,Positive
2021-04-01,TheEqualizer08 VbV75011 ledruide19 Between studies and the opinion of your wife and your dog I would always prefer studies,French,0.0,0.0,Neutral
2021-04-01,The Russian military claims to have vaccinated more than 413 000 military personnel against COVID 19 with at least 1 dose of Sputnik V This certainly gives serious leeway to organize large operations Interesting,French,0.36296296296296293,0.06613756613756615,Positive
2021-04-01,This is not a dose error the vaccine in no way prevents having covid it only prevents having a serious form once vaccinated barrier gestures should not be banned Then I explained to you why some are reluctant,French,0.8333333333333333,-0.16666666666666666,Negative
2021-04-01,the vaccine to regain the life before naannnnn DictatureSanitaire,French,0.0,0.0,Neutral
2021-04-01,Meanwhile in the real world the effectiveness of vaccines at 6 months is demonstrated,French,0.30000000000000004,0.2,Positive
2021-04-01,The vaccine allows in theory to limit severe cases but does not necessarily prevent contracting Covid 19 He said what Macron Vaccinated Vaccinated Vaccinated Vaccine AstraZeneca,French,1.0,0.0,Neutral
2021-04-01,Jefffillion did you know that we vaccinate animals quot in zoos in Oakland,French,0.0,0.0,Neutral
2021-04-01,Mdlrlr It smokes me like OK you 39 re scared but suddenly you still plan to go to the restaurant without being vaccinated And the covid doesn 39 t scare you Unbelievable that,French,0.6666666666666666,0.08333333333333333,Positive
2021-04-01,JusteMilieu3 Ah yeah not efficient beautiful April Fool 39 s Day Studies say the opposite still 95 effective at 6 months Epic tou,French,0.55,0.3875,Positive
2021-04-01,And are we vaccinating we do not check if they have antibodies because we can have had the covid without necessarily positive test,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-01,USA 15 million vaxxins discarded after mixing J J COVID ingredients with AstraZeneca,French,0.0,0.0,Neutral
2021-04-01,Pat77432407 Again if this vaccine doesn 39 t prevent having the Covid and spreading it why are people pushing so much on the vaccine or the passport Haven 39 t they read the information The vaccine only reduces the intensity of symptoms for the vaccinee,French,0.6,0.1,Positive
2021-04-01,Pfizer and BioNTech confirm high efficacy and no serious safety concerns for up to six months after the gt second dose,French,0.4022222222222222,0.10888888888888888,Positive
2021-04-01,Pfizer says COVID 19 vaccine 91 effective after 6 months a trav s de,French,0.8,0.6,Positive
2021-04-01,New availability Centura Colorado State Fairgrounds J J Vaccine 1001 Beulah Ave Pueblo CO 81004 Access here Apr 01 02 04 PM,French,0.45454545454545453,0.13636363636363635,Positive
2021-04-01,Fifteen million doses of the Johnson Johnson J J vaccine failed quality control after workers at a Baltimore manufacturing plant negligently combined ingredients for the COVID vaccine from AstraZeneca and J J,French,0.3,-0.5,Negative
2021-04-01,Don 39 t get excited Coco and educate yourself instead of yelling like a skunk being vaccinated The latest studies show that vaccination reduces the risk of contamination,French,0.825,0.4375,Positive
2021-04-01,There is that from Israel it seems to me quite alarming seen from the 2nd message that I put then The precautionary principle has lead in the wing,French,0.3,-0.05,Negative
2021-04-01,ledruide19 The AHS decided that it was necessary to wait 6 months after being positive to be vaccinated it greatly limits those who can do so given the rate of caregivers in hospitals who have had the covid but shhht must not talk about it,French,0.7651515151515151,0.34242424242424246,Positive
2021-04-01,quot 15M doses of J J 39 s vaccine failed quality control after workers at a manufacturing plant in Baltimore negligently combined ingredients from AstraZeneca and J J quot puzzling anyway https t co PQcl34jqie,French,0.3,-0.5,Negative
2021-04-01,is the vaccine for covid intramuscular if not go ahead I have 99 injections that I can do eh I vaccinate my building if you want I sit in the hall all those who pass have an injection,French,0.0,0.0,Neutral
2021-04-01,translates into French quot Such tender and circumspect prudence is a deadly enemy of high executions quot See also,French,0.36,-0.010000000000000002,Negative
2021-04-01,New availability Centura Colorado State Fairgrounds J J Vaccine 1001 Beulah Ave Pueblo CO 81004 Access here Apr 01 05 05 PM,French,0.45454545454545453,0.13636363636363635,Positive
2021-04-01,1er emmanuel Ben no V ran declares quot quot the vaccine does not prevent transmission of the virus to third parties The impact of vaccination on the spread of the virus is not yet known quot,French,0.0,0.0,Neutral
2021-04-02,Chamade69 MonicaGandhi9 he is explaining to us that even vaccinated we will only be able to remove our mask when there are no more cases of Covid We swim in full delirium,French,0.66875,0.15,Positive
2021-04-02,The Pfizer vaccine will remain over 91 effective against the disease for at least six months which is good news,French,0.6000000000000001,0.3333333333333333,Positive
2021-04-02,Monaco has so far vaccinated a little more than a quarter of its population Covid19,French,0.6666666666666666,0.13749999999999998,Positive
2021-04-02,Jennife52899700 And when the parents are separated I 39 ve been paying attention to my Ass mat for 1 year the covid is his child who brought him back from school I did everything to ensure that she was vaccinated so I find it normal that she can help me in turn by keeping mine,French,0.32499999999999996,0.075,Positive
2021-04-02,A baby died after breastfeeding The reason Her mother is said to have received her second dose of a COVID vaccine which would have caused something to the likely taint of her breast milk causing the baby to burst into a rash,French,0.5,0.0,Neutral
2021-04-02,That 39 s it I 39 m vaccinated against Covid 19 No persistent side effects Long live Bill Gates Long live 5G vaccine Covid19 BillGates 5G nanchips BigReset,French,0.45,0.043181818181818175,Positive
2021-04-02,YNK1726 I don 39 t call it to do politics but propaganda or the apology of the vaccine of which we do not know the effects or the success rate and moreover vaccinated you can get sick covid and pass it on,French,0.319047619047619,-0.17142857142857146,Negative
2021-04-02,I will be VACCINATED NEXT WEEK I signed up for a phase 3 trial for a vaccine 15 days ago I don 39 t know which one but it must be one on the market since it is phase 3 Sign up for the waiting list here,French,0.0,0.0,Neutral
2021-04-02,The low storage temperatures of mRNA vaccines are a difficulty for their deployment Some ideas to remedy this from the composition of the vaccines themselves to the refrigerators,French,0.3,0.0,Neutral
2021-04-02,fandeSega1191 well it 39 s starting to reopen in the USA and in other countries so I think that when there are enough people vaccinated and that it will decrease the number of people who have COVID it will reopen,French,0.325,-0.041666666666666664,Negative
2021-04-02,Covid 19 a vaccinated octogenarian asks the Council of State to no longer be confined,French,0.0,0.0,Neutral
2021-04-02,COVID 19 vaccination appointments are available to those 70 and over from Friday April 2 COVID 19 Vaccine Appointment Booking for Individuals 70 Years of Age and Older Available Starting Friday April 2 https t co ybFGRTDPT5,French,0.30833333333333335,0.24166666666666667,Positive
2021-04-02,yoda044 As said here it 39 s a bit more complicated than that but it 39 s a step in the right direction,French,0.6785714285714285,0.09523809523809523,Positive
2021-04-02,New availability Centura Colorado State Fairgrounds J J Vaccine 1001 Beulah Ave Pueblo CO 81004 Access here Apr 02 08 05 AM,French,0.45454545454545453,0.13636363636363635,Positive
2021-04-02,Too easy to say all this when you are vaccinated you are in this privileged situation I must tell you that people aged 60 and under are doing their part to protect the older population It 39 s time to protect them too because long COVID is a fact,French,0.4916666666666667,0.1125,Positive
2021-04-02,Vaccinated or not for It 39 s the same no exception everyone must be confined Uh what is the vaccine for Nothing,French,0.125,0.0,Neutral
2021-04-02,Kamala Harris unveils Covid 19 Community Corps to battle vaccine misinformation Canada,French,0.0,0.0,Neutral
2021-04-02,via You lack good faith quot There is a lack of studies quot 1 The studies promised Discovery a year ago were a flop 2 The AZ Vaccine studies are not finished and yet we vaccinate by the million Why ban IV as a treatment,French,0.6000000000000001,0.7,Positive
2021-04-02,This extremely enlightening paper almost makes you want to nab a serious covid and end it once and for all,French,0.5333333333333333,-0.016666666666666663,Negative
2021-04-02,It 39 s a bit like putting quot the cart before the horse quot If everyone whole world is vaccinated no need for a covid passport anymore,French,0.4,0.2,Positive
2021-04-02,Update from the British on rare thrombosis cases VIPIT after vaccine AstraZeneca 30 cases for 15 8 million doses received quot The benefits of vaccines outweigh the risks quot says the national health authority,French,0.45,0.15,Positive
2021-04-02,kallagan50 kto umlil cholet We do not know because to be able to know it we have to test it well right And you know what magic we know that 6 months later it 39 s still good Now we will wait 1 year to see,French,0.5521428571428572,0.39714285714285713,Positive
2021-04-02,Ganmor4 lePlaymobil28 In Israel they no longer die from covid since everyone is vaccinated it would be hard to admit it No they die because of the vaccine but they hide it Israel is the only country in the developed world that is currently recording an increase in its overall mortality,French,0.44833333333333336,-0.03833333333333334,Negative
2021-04-02,Serraf And there is also that which criticizes the bureaucratic slowness If we add the vaccination problems in each country it starts to do,French,0.0,0.0,Neutral
2021-04-02,FireInTheSky11 RMC From the moment when people at risk protect their everything is fine The lethality of the covid is 0 025 with 81 years as the average age Someone in this case the side effects in 10 years he may not see them so yes he has to be vaccinated,French,0.44999999999999996,0.13333333333333336,Positive
2021-04-02,they were vaccinated in mid January 2021 they caught the covid at the end of March,French,0.0,0.0,Neutral
2021-04-02,Representative Marjorie Taylor Greene R Ga Presented a proposal on April 1 that would ban any mandatory COVID 19 vaccination as well as so called vaccine passports ADv in21,French,0.0,0.0,Neutral
2021-04-02,Giant vaccination center vaccinates twice as fast in Red Deer,French,0.42500000000000004,0.025,Positive
2021-04-02,quot Yesterday I vaccinated forty people in four hours quot in Lyon in the largest vaccination center in France against Covid 19 via,French,0.1,-0.1,Negative
2021-04-02,New availability Centura Colorado State Fairgrounds J J Vaccine 1001 Beulah Ave Pueblo CO 81004 Access here Apr 02 07 05 AM,French,0.45454545454545453,0.13636363636363635,Positive
2021-04-02,is the same BioNTech vaccine Pfizer ex le,French,0.125,0.0,Neutral
2021-04-02,Yes and Veranda confirmed the vaccinated are the same or even worse,French,0.5750000000000001,0.0,Neutral
2021-04-02,Latest Bloomberg count Canada still far from collective immunity,French,0.95,0.3,Positive
2021-04-02,1st Moderna injection made Myositis patient on Rituximab at 4 months of D1 injection First Covid vaccine with Moderna done Myositis patient on Rituximab at 4 months injection D1 COVID 19 myosites,French,0.3333333333333333,0.25,Positive
2021-04-02,Sultan Hassanal Bolkiah of Brunei initiates the vaccination c aign in his country,French,0.0,0.0,Neutral
2021-04-02,lugdunum70 mista98berk It 39 s nice I 39 m already vaccinated I also had the covid And between the 2 I sincerely recommend the vaccine it hurts much less But hey I 39 m controlled by Bill Gates now that 39 s why I 39 m saying this,French,0.5222222222222223,0.31111111111111117,Positive
2021-04-02,Being vaccinated does not free travel restrictions judges the Council of State The highest court considers that the vaccine does not eliminate the risk of contamination In the footsteps of the president administrative justice acquires expertise,French,0.8,-0.2,Negative
2021-04-02,The USA Today this morning which explains and promotes the Covid passport,French,0.0,0.0,Neutral
2021-04-02,I don 39 t want a vaccinated person next to me he could give me the Covid,French,0.0,0.0,Neutral
2021-04-02,Bad luck the only covid patient I know of was vaccinated with Astrazeneca and is hospitalized,French,0.8333333333333333,-0.3499999999999999,Negative
2021-04-02,ASTRAZENECA VACCINE A new system before the next arrivals lapresseplus Is the time in controversy No So we vaccinate in big boils All vaccines fight against COVID 19 so we bite Ovide PAlianza,French,0.18484848484848485,0.04545454545454545,Positive
2021-04-03,It 39 s time to stop the Russian vaccine story Sputnik V It 39 s not a vaccine This is why in the countries which use this vaccine the rates of contaminations and deaths do not drop Vaccinated the Argentine president tested positive for Covid 19,French,0.2727272727272727,0.11363636363636363,Positive
2021-04-03,GattoRobin3 Eacharn1 In fact people don 39 t even understand French that 39 s the real problem in France The media have been saying since January quot even vaccinated we risk catching the covid we will keep the gesture barrier mask we continues to be contagious quot But you still have people going there,French,0.4000000000000001,0.26666666666666666,Positive
2021-04-03,Argentine President vaccinated 2 doses positive for covid,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,michels1215 sante Another covid anxious stay home get vaccinated and you 39 ll be fine There are people who cannot work and operate their business at the time health hysteria has no place it 39 s time to move on,French,0.75,0.08333333333333334,Positive
2021-04-03,Remember and I 39 m not saying this to come to the aid of the Russian vaccine that you can be contaminated again after being vaccinated or after having already been sick with COVID We just generally have a mild and temporary form therefore normally not very contaminating too,French,0.4314285714285714,-0.08619047619047619,Negative
2021-04-03,Vaccinated the Argentine president tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Vaccinated the Argentine president tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,1st dose on 01 21 2021 2nd on 02 11 2021 04 03 2021 declared victim of covid 19 Sputnik V is not a trusted vaccine The opposition LR RN EELV LFI seeks to kill us Vaccinated the Argentine president tested positive for Covid 19,French,0.1984848484848485,0.05075757575757575,Positive
2021-04-03,Coronavirus Argentina Although fully vaccinated since February 2 doses of SpoutnikV Argentine President Alberto Fernandez tested positive for COVID 19 Vaccine COVID COVID19 Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Vaccinated the Argentine President positive for Covid comment from the designer of Sputnik V via fr,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,FLASH Argentine President Alberto Fernandez who had been vaccinated with Sputnik V tested positive for the Covid 19 virus franceinfo Argentina,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,THAILAND A 71 year old Buddhist monk died just hours after receiving the Covid 19 vaccine while 3 other monks from the same temple were hospitalized ADv in21,French,0.2333333333333333,-0.008333333333333331,Negative
2021-04-03,Vaccinated the Argentine president tested positive for Covid 19 Argentina,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,I am vaccinated against COVID 19,French,0.0,0.0,Neutral
2021-04-03,Fauci admits that the covid quot vaccine quot is not safe It is for this reason that it will be quot tested on several hundred or even a few thousand children quot,French,0.19999999999999998,-0.15,Negative
2021-04-03,13Sandel 55 for covid consultations paid by the security In short their financial health is doing well An unhealed patient is a won client a vaccinated client and that is the icing on the cake,French,0.15,0.0,Neutral
2021-04-03,Covid 19 a vaccinated octogenarian asks the Council of State to no longer be confined And V reux who quietly announces that vaccinated people risk nabbing the most serious forms of variants in other words that it is better not to be vaccinated,French,0.475,0.10833333333333335,Positive
2021-04-03,COVID 19 Let 39 s brake before it 39 s too late Hahahahaha It 39 s already too late We do not vaccinate quickly enough Vaccination windows are almost empty,French,0.5599999999999999,-0.1,Negative
2021-04-03,Truth be told this COVID vaccine is a symbol of rebellion against God Humans don 39 t want to repent of their big sin and continue rebellion So for us one must know the spiritual significance behind this vaccine We never vaccinate unless he forces us to do so,French,0.3111111111111111,-0.13333333333333333,Negative
2021-04-03,Daumard10 What would the guru have bellowed if without approval from the scientific authorities we had vaccinated Russian,French,0.0,0.0,Neutral
2021-04-03,svizzera jezzi But of course Because if these people won 39 t develop covid they can pass it on and not everyone is vaccinated And besides how to recognize the vaccinated Health passport,French,0.0,0.0,Neutral
2021-04-03,Vaccinated with Sputnik V the Argentine president tested positive for Covid 19 But it is possible and despite vaccines everywhere in the world and the virus will be even stronger and full of countries like the English will continue to have deaths,French,0.5238636363636364,0.14431818181818182,Positive
2021-04-03,Fr There is this phase 3 trial in UK of heterologous vaccination which is looking at 8 vaccine combinations The HAS will surely align with the end results,French,0.8888888888888888,0.5,Positive
2021-04-03,sodz625 Of course but the covid is a race against time the faster we get vaccinated the faster the economy picks up and the greater the competitive advantage Once again we do everything backwards,French,0.5,0.5,Positive
2021-04-03,The vaccine quot protects quot from a serious form of the disease but in no case prevents contamination or the fact of transmitting the Covid This is why the equation more vaccinated more positive cases This may be why once vaccinated you have to keep the mask,French,0.553030303030303,0.2234848484848485,Positive
2021-04-03,Name change of astrazeneca vaccine VAXZEVRIA,French,0.0,0.0,Neutral
2021-04-03,If you are fed up with the Covid the day you are vaccinated you can finally say that you have had your dose,French,1.0,0.0,Neutral
2021-04-03,Don 39 t confine but keep trusting governments 1 year that we repeat it to be accused of quot conspirator quot The mask is useless see Sweden vs France,French,0.2,-0.5,Negative
2021-04-03,grenaut And so they stopped being idiots and they vaccinated on a large scale Britain alone has spent as much as the EU as a whole on vaccination FYI yesterday was the first day without death from COVID in Israel There 39 s no hazard,French,0.37698412698412703,-0.0059523809523809494,Negative
2021-04-03,Vaccinated the Argentine President positive for Covid comment from the designer of Sputnik V via fr We vaccinate and this creates new positives,French,0.5,0.18181818181818182,Positive
2021-04-03,Vaccination Part deux Moscone Center South Covid 19 Vaccine Site in San Francisco CA,French,0.1,-0.1,Negative
2021-04-03,GVN Ron DeSantis has kept his promise to take executive action to prevent the highly controversial COVID 19 vaccine passport system currently being created by the Biden regime and corporate interests from being allowed in the state,French,0.36250000000000004,0.1625,Positive
2021-04-03,PENELOPPE192 Oh yes Twitter is vaccinated with COVID,French,0.0,0.0,Neutral
2021-04-03,quot The Alpes Maritimes is one of the departments where we have vaccinated the most against Covid 19,French,0.5,0.5,Positive
2021-04-03,There appears to be either false information or confusion about your vaccine clinics Is your page up to date,French,0.6,-0.4000000000000001,Negative
2021-04-03,PierreCharline8 the state council says no you can transmit and have covid by being vaccinated so same punishment mask confinement included,French,0.125,0.0,Neutral
2021-04-03,And yes me too I 39 m tired of staying at home of not having a social life outside of my professional life Tired of watching out for the covid every day I too am vaccinated and of take charge without stopping at work,French,0.32333333333333336,-0.13333333333333336,Negative
2021-04-03,jb the real reason for this vaccine and all the cinema the biological data linked to Identity given to Big Data companies,French,0.2,0.1,Positive
2021-04-03,Corsica is the region that vaccinates the most Vaccination was the option we chose as soon as possible Covid 19,French,0.75,0.25,Positive
2021-04-03,Vaccinated with Sputnik V the Argentine president tested positive for Covid 19 via,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Reading the subject two doses of Sputnik V vaccine after contaminated There is a big problem with the Russian vaccine Be careful be careful it 39 s not good Vaccinated with Sputnik V the Argentine president tested positive for Covid 19 via,French,0.5112554112554113,-0.06991341991341991,Negative
2021-04-03,sten The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,floflo The quot vaccine passport quot a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for quot individual freedoms quot announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,uB The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,ediec 4185 Droit Lyon3 The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms Announced Friday April 2 the republican governor of this very touristy state,French,0.35,0.1,Positive
2021-04-03,Dalloz The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,Dalloz UMR DICE Dice UMR7318 The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 was banned in Florida in the name of respect for individual freedoms announced on Friday 2 April the republican governor of this very touristy state,French,0.35,0.1,Positive
2021-04-03,The quot vaccine passport quot a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for quot individual freedoms quot announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,Vaccinated with Sputnik V the Argentine president tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Vaccinated with Sputnik V the Argentine president tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Vaccinated by the Russian vaccine SputnikV the Argentine president tested positive for Covid 19 Allo lfi Melenchon who keeps harping on us with the Russian vaccine,French,0.1818181818181818,0.07575757575757576,Positive
2021-04-03,Number of COVID vaccine injuries reported to VAERS exceeds 50 000 CDC data shows,French,0.0,0.0,Neutral
2021-04-03,Argentine President Alberto Fernandez who has been vaccinated against Covid 19 announced that he was positive according to an antigen test The Argentine president received 2 doses of the Sputnik V vaccine from the Russian laboratory Gamale a the first on January 21 the second on February 11,French,0.21969696969696967,0.11931818181818182,Positive
2021-04-03,Vaccinated the Argentine president tested positive for Covid 19 International via,French,0.2727272727272727,0.11363636363636363,Positive
2021-04-03,Vaccinated the Argentine president tested positive for Covid 19 International via NB Sputnik V at work,French,0.2727272727272727,0.11363636363636363,Positive
2021-04-03,China s COVID 19 vaccine obtains EU GMP certification,French,0.0,0.0,Neutral
2021-04-03,Clear proof of the effectiveness of the Poutin vaccine Le Pen Melonchon Chioti and other Vultures will soon deny this information Vaccinated in Sputnik V the Argentine president tested positive for Covid 19 via,French,0.4345959595959596,0.06742424242424243,Positive
2021-04-03,The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms the Republican governor announced on Friday April 2 of this very touristy state,French,0.35,0.1,Positive
2021-04-03,The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this very touristic,French,0.35,0.1,Positive
2021-04-03,Vaccinated the Argentine President positive for Covid comment from the designer of Sputnik V via fr,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Grey The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this Very touristy state,French,0.26666666666666666,0.05000000000000001,Positive
2021-04-03,The quot vaccine passport quot a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for quot individual freedoms quot announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,Pierre Fr The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this Very touristy state,French,0.35,0.1,Positive
2021-04-03,The quot vaccine passport quot a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for quot individual freedoms quot announced Friday April 2 the Republican governor of this very touristic,French,0.35,0.1,Positive
2021-04-03,Gouv Perigueux Prefet24 NAquit Gouv The quot vaccine passport quot a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for quot individual freedoms announced Friday April 2 the republican governor of this very touristy State,French,0.35,0.1,Positive
2021-04-03,RGZ The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced on Friday April 2 on Republican governor of this very touristy state,French,0.35,0.1,Positive
2021-04-03,World Argentina Politics Health Covid19 The Argentine President vaccinated tested positive for the Covid 19 virus,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms the Republican governor of this very touristy state announced on Friday April 2,French,0.35,0.1,Positive
2021-04-03,The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms the Republican governor of this very touristy state announced on Friday April 2,French,0.35,0.1,Positive
2021-04-03,An 83 year old retiree vaccinated filed an appeal with the Council of State Olivier V ran the Minister of Health the vaccine does not prevent transmitting the virus to third parties The impact of vaccination on the spread of the virus is not yet known quot,French,0.1,0.05,Positive
2021-04-03,Thank you Doctor officiel We will add that to the list of your bullshit,French,0.0,0.0,Neutral
2021-04-03,The vaccine passport a document certifying that its holder has been vaccinated against Covid 19 has been banned in Florida in the name of respect for individual freedoms announced Friday April 2 the Republican governor of this very touristic,French,0.35,0.1,Positive
2021-04-03,The great epidiomologist lepen wanted all of us vaccinated with sputnik that will not have protected us from covid but that would have paid off the debts of rhaine,French,0.75,0.8,Positive
2021-04-03,The article talks about a mark under the skin to check if an individual is vaccinated especially in poor countries I 39 m not saying I 39 m in favor but it has nothing to do with anti vaccines covid universal income or poisoning people,French,0.4666666666666666,-0.26666666666666666,Negative
2021-04-03,Vaccinated the Argentine President positive for Covid comment from the designer of Sputnik V via fr,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,The Argentine president although vaccinated tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,quot Covid 19 a vaccinated octogenarian asks the Council of State to no longer be confined quot 31 3 21 Response brief,French,0.3333333333333333,0.0,Neutral
2021-04-03,The Argentine president vaccinated tested positive for the Covid 19 virus franceinfo,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,No not on Doctolib It will be on I prof You will be vaccinated against Covid 1 as the philo editorialist Onfray would say then you will be able to be promoted to the Grand Choix for vaccination against Covid 2 etc If you pass a qualifying interview you will be able to skip steps,French,0.75,0.5,Positive
2021-04-03,ElizabethDoc21 I am a clinician specializing in R and D in the medical field My company is licensed by Health Canada I am waiting for the vaccine I am a vaccine passport pro That the unvaccinated stay at home until all this passes No vaccine maintains COVID 19 restrictions,French,0.0,0.0,Neutral
2021-04-03,The Argentine president although vaccinated tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Press review Covid19 Argentine President Alberto Fernandez although vaccinated tested positive wnews,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,The Argentine president although vaccinated tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Vaccinated with Sputnik V the Argentine president tested positive for Covid 19 via We should warn JL Melenchon vaccination coronavirus,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,The Argentine president although vaccinated positive for COVID 19 JDM,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Vaccinated with Sputnik V the Argentine president tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Vaccinated with Sputnik V the Argentine president tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,CelinePinto16 Yes for the moment it seems to be holding if he did that it would be a big strike I don 39 t think he could afford it No I would not get vaccinated against the covid I don 39 t get the flu shot My immune system doesn 39 t need a boost,French,0.1,0.0,Neutral
2021-04-03,Argentine President tested positive for Covid 19 after being vaccinated twice,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Is this an ineffective vaccine Vaccinated with Sputnik V the Argentine president tested positive for Covid 19,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,Too many ads in The Voice but thanks to 5G vaccinated Pfizer Moderna cocktail I was able to move forward even if live and I went far I saw the news of April 5 8 p m TF1 PPDA came back plus a case of Covid in France on April 5 SPF go we reopen the restaurants,French,0.4708333333333334,0.2393939393939394,Positive
2021-04-03,Vaccinated the Argentine President positive for Covid comment from the designer of Sputnik V,French,0.5454545454545454,0.22727272727272727,Positive
2021-04-03,funny Frenchbashing throughout the program the 3 biggest vaccine pharmacies have not released an anti covid vaccine It is to forget that the King Shepherd is far from being naked Finally every year fortunately Sanofi vaccinates against the flu,French,0.82,0.15,Positive
